urb,age,hhchildsuppgrant,no_schooling,secondary,female,married,groupafrican,groupcoloured,hourlyincome,agemp
1,50,0,0,0,0,1,1,0,1.9290521,0
1,28,0,0,0,0,0,1,0,3.461529,0
1,39,0,0,0,1,0,1,0,1.8420407,0
1,26,0,0,1,0,1,1,0,2.0728638,0
1,32,0,0,0,0,1,0,0,4.385788,0
1,44,0,1,0,0,1,1,0,3.8261721,0
1,49,0,0,0,1,0,1,0,2.0832028,0
1,47,0,0,0,0,1,0,0,4.1670985,0
1,30,0,0,1,0,0,1,0,2.8556232,1
1,48,0,0,0,1,0,1,0,3.0945151,0
0,60,0,1,0,1,0,1,0,0.90971303,0
1,50,0,0,0,1,0,1,0,2.8476551,0
1,37,0,0,1,0,1,0,0,3.5689731,0
0,34,0,0,0,1,0,1,0,2.2752557,0
1,39,0,0,1,1,0,1,0,1.6021492,0
1,35,0,0,1,0,0,0,0,3.0299766,0
1,49,0,0,0,1,1,1,0,2.7881844,0
1,24,0,0,1,0,0,1,0,2.1136858,0
0,58,0,0,0,1,1,1,0,1.9474012,0
1,28,0,0,0,1,0,0,0,4.7424626,0
1,30,1,0,0,1,1,1,0,2.2314687,0
1,31,1,0,0,0,0,0,0,2.7422945,0
1,44,0,0,0,1,1,1,0,0.73512959,0
1,30,0,0,0,0,0,1,0,4.1931272,0
0,28,0,0,1,1,0,1,0,2.5191507,0
1,22,0,0,0,0,1,0,1,3.8380065,0
1,48,0,0,1,0,1,1,0,4.0493155,0
1,24,0,0,0,0,0,1,0,2.519151,0
1,29,0,0,0,0,1,1,0,1.564409,0
0,34,0,0,1,1,0,1,0,2.2575562,0
1,27,0,0,0,1,1,1,0,1.8260037,1
1,31,0,0,0,0,0,1,0,2.1834481,0
1,30,0,0,0,1,0,1,0,2.1885633,0
1,51,0,0,0,1,0,1,0,2.2322385,0
1,35,0,0,0,0,1,0,0,4.0493155,0
1,51,0,0,0,0,1,0,0,4.9656062,0
1,29,0,0,1,0,0,1,0,2.8407347,0
1,41,0,1,0,0,0,1,0,2.806833,0
1,39,0,0,1,0,1,1,0,2.5199203,0
1,31,0,0,0,0,1,0,0,3.3969905,1
1,44,0,0,0,0,1,0,0,3.5384901,0
1,46,0,0,0,0,0,1,0,2.0336432,0
1,47,0,0,0,0,1,1,0,2.3885846,0
0,46,0,0,0,1,0,1,0,3.0684862,0
1,27,0,0,0,1,1,1,0,4.0746336,0
0,44,0,0,0,0,0,1,0,2.3063464,0
1,21,0,0,0,0,1,1,0,2.9246159,0
1,26,0,0,0,1,0,0,0,3.9439552,0
1,39,0,0,0,1,1,0,0,3.3336957,0
1,27,0,0,0,0,1,0,0,2.5452383,0
1,40,0,0,0,1,1,1,0,4.5681095,0
1,33,0,1,0,1,0,1,0,1.2279367,0
1,30,0,0,0,1,0,1,0,4.9656062,0
1,27,0,0,1,1,0,1,0,2.1826785,0
1,21,0,0,0,1,0,0,0,2.9246159,0
1,45,0,0,1,1,1,1,0,1.0535834,0
1,24,0,0,1,0,0,1,0,2.9253857,0
1,25,0,0,0,1,0,1,0,2.2575562,0
1,20,0,0,0,0,0,0,0,3.7750835,0
0,30,0,0,1,1,0,1,0,3.7231238,0
1,48,0,0,1,1,0,1,0,3.0204072,0
1,35,0,0,0,0,1,0,0,4.3369975,0
0,40,0,0,0,0,0,1,0,2.5576608,0
1,30,0,0,0,1,1,0,0,4.6371021,0
1,26,0,0,1,0,1,1,0,3.4718091,0
1,29,0,0,0,0,0,1,0,3.6438506,0
1,36,0,0,0,1,1,1,0,1.7016102,0
1,49,0,0,1,0,1,0,0,3.7980011,0
1,30,0,0,0,0,0,1,0,1.7467306,0
1,34,0,0,0,0,1,0,0,5.1479278,0
1,31,0,0,0,1,0,1,0,2.1775134,0
1,27,0,0,0,0,0,1,0,2.4737794,0
1,54,0,0,1,1,1,0,0,4.6027007,0
1,27,0,0,0,1,1,1,0,1.4872193,0
1,35,0,0,1,1,0,1,0,2.8453429,0
0,19,0,0,1,0,0,1,0,2.7422945,0
1,31,0,0,1,1,1,1,0,2.9253857,0
1,52,0,0,0,0,0,0,0,5.636281,0
1,33,0,0,0,0,1,0,0,4.5101309,0
0,28,0,0,0,0,0,1,0,2.5881438,0
1,34,0,0,1,1,0,1,0,1.8520912,0
1,57,0,1,0,1,1,1,0,1.8520911,0
1,36,0,0,1,0,1,0,0,4.0493155,0
1,40,0,0,0,0,1,1,0,2.9507034,0
1,25,0,0,0,0,0,0,0,3.5793121,0
1,29,0,0,0,0,0,1,0,3.3969905,0
1,29,0,0,0,1,1,1,0,2.8310747,0
1,45,0,0,0,0,0,1,0,2.8861647,0
1,44,0,0,0,1,1,0,0,3.0299766,0
1,47,0,0,0,0,1,0,0,4.1546764,0
1,27,0,0,1,0,0,1,0,2.4398777,0
1,49,0,0,0,1,0,1,0,2.4944582,0
1,44,0,0,0,1,1,0,0,3.6438506,0
1,28,0,0,0,1,0,1,0,1.9313642,0
1,37,0,0,0,1,1,0,0,3.5384901,0
0,27,0,0,0,0,0,1,0,2.4398777,0
1,28,0,0,0,1,0,0,0,4.4956026,0
1,20,0,0,0,1,0,1,0,2.4398777,0
0,35,0,0,1,1,0,1,0,2.4218593,0
1,48,0,0,1,0,1,0,0,4.1670985,0
1,34,0,0,0,1,1,0,0,4.1670985,0
1,33,0,0,0,1,0,1,0,2.0344126,0
1,36,0,0,0,1,1,0,0,3.4144373,0
0,36,0,0,0,0,1,1,0,2.4013679,0
1,30,0,0,0,0,1,1,0,2.0491474,0
1,49,0,0,0,0,1,1,0,1.4102583,0
1,31,0,0,0,0,1,1,0,2.0083253,0
0,27,0,0,1,0,0,1,0,3.3561685,0
0,32,0,0,1,1,0,1,0,2.3040762,0
0,36,0,0,0,0,0,1,0,3.3176587,0
1,38,0,0,0,1,0,1,0,1.7467306,0
1,47,0,0,0,0,1,0,0,4.4860334,0
1,36,0,0,0,1,0,1,0,1.6936207,0
1,25,0,0,0,0,0,1,0,0.64811832,0
1,43,0,0,1,0,1,1,0,3.8669941,0
0,25,0,0,1,0,0,1,0,2.806833,0
1,38,0,0,0,0,0,1,0,1.969874,0
1,28,0,0,0,1,0,1,0,1.998045,0
1,32,0,0,0,0,1,1,0,3.9540055,0
1,36,0,0,0,0,1,0,0,3.9470367,0
1,32,0,0,0,0,1,1,0,2.6733015,0
0,32,0,0,1,1,1,1,0,2.2034888,0
1,50,0,0,0,0,1,1,0,2.1034055,0
1,42,0,0,1,1,1,1,0,2.8476551,0
1,23,0,0,1,0,1,1,0,0.56296045,0
1,47,0,0,1,0,0,0,0,2.8329203,0
1,29,0,0,1,1,0,1,0,1.6069685,0
1,31,0,0,0,0,0,1,0,2.8453429,0
1,30,0,0,0,0,0,1,0,2.806833,0
1,37,0,0,0,1,1,1,0,2.4398777,0
1,35,0,0,0,0,1,0,0,4.4034872,0
1,44,0,0,0,0,1,1,0,2.7014725,0
1,46,0,0,0,0,1,1,0,3.2122982,0
1,52,0,0,0,0,1,1,0,3.173847,0
1,60,0,0,1,0,1,0,0,2.9507034,0
1,40,0,0,1,0,1,1,0,3.2383854,0
1,51,0,1,0,0,1,0,0,3.2122982,0
1,43,0,0,0,1,0,1,0,3.2871757,0
0,32,0,0,1,0,1,1,0,3.1330249,0
1,22,0,0,1,1,0,1,0,1.9008812,0
1,36,0,0,0,1,1,0,0,4.3369975,0
1,38,0,0,0,1,1,1,0,3.036881,0
0,34,0,0,1,0,0,1,0,2.6630213,0
1,27,0,0,0,0,0,1,0,2.6245115,0
1,20,0,0,0,1,0,0,0,1.7467306,0
1,33,0,0,1,1,0,1,0,1.523587,0
1,25,0,0,0,1,0,1,0,2.2167342,0
1,22,0,0,0,1,0,0,0,3.6438506,0
1,35,0,0,1,1,1,1,0,1.8645135,0
1,40,0,0,0,0,0,1,0,2.519151,0
0,37,0,0,0,0,1,1,0,3.1936495,0
1,45,0,0,0,0,1,0,0,4.9656062,0
1,29,0,0,1,1,0,1,0,2.7320139,0
0,35,0,0,0,1,1,1,0,1.315178,1
1,47,0,0,0,1,1,0,1,2.8171721,0
1,48,0,0,0,0,1,0,0,4.6779242,0
1,36,0,0,0,0,0,1,0,3.2122979,0
1,53,0,0,0,0,1,1,0,1.6131992,0
1,31,0,0,0,1,0,1,0,2.6245115,0
1,42,0,0,1,1,1,1,0,2.0211673,0
1,37,0,0,1,0,1,0,0,3.1330249,0
0,49,0,0,0,1,0,1,0,-0.25266832,1
1,38,0,0,0,1,1,1,0,3.1936495,0
1,41,0,0,0,1,0,1,0,2.4398777,0
1,34,0,0,0,0,1,1,0,2.6142311,0
1,18,0,0,1,1,0,0,0,2.9100173,0
1,49,0,0,0,0,1,0,0,3.9980223,0
1,35,0,0,0,0,1,0,0,3.8304822,0
1,26,1,0,1,1,0,1,0,1.276727,0
1,31,0,0,1,0,0,0,0,2.3445675,0
1,25,0,0,1,0,0,1,0,4.385788,0
1,30,0,0,0,0,1,1,0,2.9246159,0
0,48,0,0,0,0,1,1,0,2.3063464,0
1,34,0,0,1,0,1,0,0,4.4547806,0
1,37,0,0,1,1,1,1,0,2.3753393,0
1,40,0,0,0,1,1,0,0,3.0047705,0
1,60,0,0,0,1,0,1,0,1.564409,0
1,42,0,0,0,0,1,0,0,3.6823018,0
1,47,0,0,0,0,1,0,0,4.3369975,0
1,48,0,0,1,0,1,0,0,3.708389,0
1,34,0,0,0,1,0,1,0,1.7806321,0
1,26,0,0,1,0,0,1,0,2.1834481,0
1,38,0,0,0,0,1,1,0,3.3781474,0
1,22,0,0,0,1,0,1,0,1.0535834,0
0,27,0,0,0,1,1,1,0,1.315178,1
1,18,0,0,0,0,0,0,0,2.6439731,0
1,44,0,0,1,0,1,0,0,4.7424626,0
1,50,1,0,0,1,0,1,0,2.8861649,0
1,33,0,0,0,1,1,0,0,4.1854477,0
1,27,0,0,0,0,0,1,0,3.0684865,0
1,42,0,0,1,1,1,1,0,3.3561683,0
1,25,0,1,0,0,0,1,0,2.1136858,0
1,23,0,0,0,1,0,0,0,3.5748577,0
1,27,0,0,1,0,0,1,0,2.0344126,0
0,23,0,0,1,1,0,1,0,2.8453429,0
0,30,0,0,1,0,0,1,0,2.8041,0
1,30,0,0,0,1,0,0,0,3.461529,0
1,60,0,0,0,0,1,0,0,2.559973,0
1,33,0,0,1,0,1,0,0,3.8669941,0
1,29,0,0,1,1,0,1,0,2.1826787,0
1,28,0,0,0,0,1,0,0,4.0981059,0
1,45,0,0,0,0,1,0,0,4.62468,0
1,28,0,0,1,1,0,1,0,1.6289475,0
1,25,0,0,0,0,0,1,0,2.4501581,0
1,19,0,0,0,0,0,1,0,2.0083253,0
1,59,0,0,1,0,1,1,0,2.806833,0
1,32,0,0,0,0,1,1,0,2.9246159,0
1,35,0,0,1,1,1,1,0,4.0493155,0
1,45,0,0,0,1,1,0,0,4.1670985,0
1,48,0,1,0,0,0,1,0,3.1477597,0
1,54,0,0,1,1,1,1,0,3.7208116,0
1,33,1,0,1,0,1,1,0,3.2077487,0
1,30,0,0,0,0,0,1,0,3.3176587,0
1,56,0,0,1,0,1,1,0,3.9980223,0
0,42,0,0,1,1,0,1,0,2.2575562,0
1,42,0,0,1,0,1,1,0,3.461529,0
1,44,0,0,1,1,0,0,1,2.4546125,0
1,45,0,0,0,0,1,1,0,3.6926405,0
0,40,0,0,0,0,0,1,0,2.7683818,0
1,22,0,0,0,0,0,1,0,1.0535834,0
1,32,0,0,0,1,1,1,0,1.1966842,0
1,42,0,0,0,1,1,1,0,1.6334019,0
1,55,0,0,0,0,1,0,0,3.4407258,0
1,49,0,0,0,0,0,1,0,3.4896998,0
1,38,0,0,1,1,1,0,0,3.6438506,0
0,30,1,0,0,1,0,1,0,2.0344126,0
1,24,0,0,0,0,0,1,0,2.5452383,0
1,23,0,0,0,0,0,1,0,3.6883807,0
1,38,0,0,1,1,0,1,0,2.6630213,0
1,41,0,0,1,1,1,1,0,2.1521957,0
1,43,0,0,0,0,1,0,0,4.0562682,0
1,39,0,1,0,0,1,1,0,2.4398777,0
1,36,0,0,1,1,0,1,0,3.5850101,0
1,24,0,0,0,0,0,0,0,2.9507034,0
1,50,0,0,0,0,1,1,0,2.0721529,0
0,47,0,0,1,0,1,1,0,2.6245115,0
1,33,1,0,0,0,1,1,0,2.535188,0
1,36,0,0,1,1,1,0,0,2.6935043,0
1,28,0,0,0,1,0,1,0,1.2767268,0
1,52,0,0,0,1,1,1,0,2.4238408,0
1,52,0,0,0,1,0,1,0,1.8520912,0
1,44,0,1,0,0,0,1,0,2.1521957,0
1,24,0,0,0,0,1,1,0,2.2388489,0
1,40,0,0,0,0,1,0,0,3.7616334,0
1,40,0,0,0,0,1,1,0,3.461529,0
1,29,0,0,0,0,0,1,0,3.4354417,0
1,28,0,0,0,0,0,1,0,2.2567866,0
1,25,0,0,1,1,0,1,0,1.8490095,0
1,37,0,0,0,0,0,1,0,3.1513741,0
1,26,0,0,1,0,0,1,0,2.1136858,0
1,33,0,0,0,0,1,0,0,4.5348234,0
1,50,0,0,1,0,1,1,0,3.461529,0
0,20,0,0,0,0,0,1,0,2.6526823,0
0,36,0,0,0,1,1,1,0,2.1297228,0
1,31,0,0,0,0,1,0,1,4.62468,0
1,25,0,0,0,0,1,1,0,2.806833,0
1,30,0,0,0,1,1,0,0,3.9439552,0
0,36,0,0,0,1,0,1,0,1.3280202,0
1,51,0,0,0,0,1,1,0,3.4959304,0
1,38,0,0,1,0,1,1,0,1.8697907,0
1,28,0,0,0,1,0,1,0,1.7467306,0
1,24,0,0,1,0,0,1,0,2.6526823,0
1,30,0,0,0,0,1,0,0,3.6766403,0
0,29,0,0,0,0,0,1,0,1.7585649,0
1,22,0,0,0,0,0,0,0,4.0005255,0
1,34,0,0,0,1,0,1,0,0.83043975,0
1,46,1,0,0,0,1,1,0,3.6438506,0
1,47,0,0,0,1,1,1,0,2.896445,0
0,48,1,0,0,0,0,1,0,2.2883277,1
1,25,0,0,1,0,0,1,0,3.3561685,0
1,33,0,0,0,1,1,0,0,3.7980011,0
1,45,0,0,0,1,0,1,0,4.0493155,0
1,35,0,0,1,0,0,1,0,1.6413699,0
0,50,0,0,0,0,1,1,0,3.9054453,0
1,42,0,0,0,0,1,0,0,3.4395502,0
1,20,0,0,1,0,0,0,0,2.1826787,0
1,28,1,0,0,0,1,1,0,2.091707,0
0,25,0,0,1,0,0,1,0,1.8260038,0
1,29,0,0,0,1,0,1,0,1.9156159,0
1,19,0,0,0,1,0,1,0,0.6481182,0
1,25,1,0,0,1,0,1,0,1.564409,0
1,29,0,0,0,1,0,1,0,2.1521957,0
1,35,0,0,1,0,1,0,0,3.7616334,0
1,28,0,0,0,0,0,1,0,2.1705449,0
1,34,0,0,0,1,0,1,0,3.1330249,0
0,45,0,0,1,0,1,1,0,3.5384901,0
1,18,0,0,0,1,0,0,0,2.9507034,0
1,54,0,0,0,0,1,0,0,4.5883121,0
1,50,0,0,1,0,1,0,0,4.4911485,0
1,59,0,0,0,1,0,1,0,2.1930175,0
1,30,0,0,0,0,0,1,0,1.9008812,0
0,31,0,0,0,0,1,1,0,1.6028602,0
1,36,0,0,0,1,1,0,0,3.9157841,0
1,37,0,0,1,1,0,1,0,2.7422945,0
1,35,0,0,1,1,1,0,0,2.9253857,0
1,33,0,0,0,1,1,1,0,2.4238408,0
0,28,0,0,0,0,0,1,0,2.5191507,0
1,40,0,0,0,0,1,1,0,4.1545353,0
0,51,0,0,0,1,0,1,0,1.8520912,0
1,42,0,0,0,1,0,1,0,2.8171721,0
1,52,0,0,0,0,1,1,0,3.1330249,0
1,60,0,0,1,0,1,0,0,4.1670985,0
1,44,0,0,0,0,1,0,0,5.6587534,0
0,44,0,0,1,0,1,1,0,3.2608583,0
1,25,0,0,0,1,0,1,0,2.559973,0
1,25,0,0,0,1,0,1,0,3.3561685,0
1,33,0,0,0,1,1,0,0,3.250808,0
1,53,0,0,0,0,1,0,0,4.6779242,0
0,40,0,1,0,1,1,1,0,1.2924753,0
1,40,0,0,0,0,1,1,0,0.6481182,0
1,19,0,0,0,0,0,1,0,2.778662,0
1,35,0,0,1,0,0,1,0,2.4806998,0
1,35,0,0,0,1,0,1,0,2.6245115,0
1,47,0,0,0,0,1,0,0,4.1546764,0
1,43,0,0,0,0,0,0,0,4.9656062,0
1,20,0,0,0,1,0,1,0,2.0862868,0
0,39,0,0,1,0,0,1,0,2.9246159,0
0,36,0,0,0,1,1,1,0,2.4553819,0
1,46,0,0,0,0,1,1,0,2.9246159,0
1,25,0,0,0,0,1,1,0,2.6245115,0
1,55,0,0,1,0,1,1,0,2.5088706,0
1,43,0,0,1,1,0,1,0,2.7808044,0
1,38,0,0,0,0,1,0,0,3.5307517,0
1,35,0,0,1,1,0,1,0,2.6630213,0
0,20,0,0,0,0,0,1,0,2.7422945,0
1,52,0,1,0,0,1,1,0,2.7320139,0
0,33,0,0,0,1,1,1,0,2.1034055,0
1,40,0,0,1,1,0,0,0,3.3048751,0
1,57,0,0,1,0,1,0,0,3.3561685,0
0,41,0,0,1,1,1,1,0,2.0772326,0
1,28,0,0,1,0,0,1,0,2.5452383,0
1,27,0,0,0,0,0,1,0,2.6630211,0
1,24,0,0,0,0,0,1,0,1.969874,0
1,49,0,0,0,1,1,0,0,3.173847,0
1,56,0,0,0,1,0,1,0,1.4308777,0
1,32,0,0,1,0,1,1,0,3.3561683,0
1,34,0,0,0,0,1,0,0,4.0493155,0
1,22,0,0,1,0,0,1,0,1.9543699,0
1,20,0,0,0,1,0,0,0,2.0568855,0
1,25,0,0,0,1,0,1,0,1.2663879,0
1,42,0,0,0,0,0,0,0,3.8669941,0
1,36,0,0,0,0,1,0,0,3.0684862,0
1,23,0,0,0,1,0,1,0,1.8260037,0
1,22,0,0,0,1,0,0,0,2.4737794,0
1,21,0,0,0,0,0,0,0,3.0787668,0
0,33,0,0,0,1,0,1,0,2.0083251,0
1,52,0,1,0,0,1,1,0,2.519151,0
1,37,0,0,0,1,0,1,0,1.8520912,0
1,33,0,0,0,0,0,1,0,2.3220947,0
1,41,0,0,0,1,1,0,0,3.6438506,0
1,37,0,0,1,1,1,1,0,1.4954163,0
0,35,0,0,0,1,0,1,0,2.2960074,0
0,24,0,0,0,0,0,1,0,2.8453429,0
1,41,0,0,0,1,1,1,0,2.3910875,0
0,42,0,0,1,1,1,1,0,2.4398777,0
1,32,0,0,0,0,1,0,0,4.5348234,0
1,37,0,0,1,0,1,0,0,4.4547806,0
1,38,0,0,1,1,0,1,0,1.3900557,0
1,31,0,0,0,1,0,1,0,3.3561685,0
1,39,0,0,0,1,0,1,0,1.9595351,0
1,48,0,0,0,0,1,0,0,4.3677692,0
1,34,0,0,0,1,1,0,1,2.9507034,0
1,18,0,0,0,1,1,0,1,3.2801826,0
1,21,0,0,0,0,0,0,0,3.5793121,0
1,41,0,0,1,0,1,1,0,3.9315326,0
1,33,0,0,0,0,0,1,0,3.173847,0
1,26,0,0,0,0,1,1,0,2.6142311,0
1,39,0,0,0,1,0,1,0,2.7422945,0
0,50,0,1,0,0,1,1,0,2.8453429,0
1,20,0,0,1,0,0,1,0,1.7082207,0
0,27,0,0,0,1,0,1,0,2.0876572,0
1,21,0,0,1,1,0,1,0,1.4590485,0
1,28,0,0,0,0,1,1,0,3.2122982,0
1,28,0,0,1,0,0,1,0,2.9507034,0
1,34,0,0,0,0,0,1,0,1.7467306,0
1,31,0,0,0,1,0,1,0,2.1521955,0
1,19,0,0,0,1,0,1,0,0.63706845,0
1,34,0,1,0,0,0,1,0,2.4013679,0
1,40,0,0,1,0,1,0,0,0.55280811,0
1,25,0,0,0,1,1,1,0,2.1521957,0
1,23,1,0,1,1,0,1,0,2.2137692,0
0,35,0,0,1,1,0,1,0,2.3576398,0
1,30,0,0,0,1,1,0,0,2.9994936,0
1,19,0,0,1,0,0,1,0,2.4909801,0
1,22,0,0,0,0,0,0,0,2.7275598,0
0,39,0,1,0,1,0,1,0,2.4553819,0
0,35,1,0,0,1,0,1,0,1.564409,0
1,26,0,0,0,1,0,0,0,3.5077183,0
1,39,1,0,0,1,0,0,0,2.4013679,0
1,54,0,0,1,0,1,0,0,4.0493155,0
1,38,0,0,1,1,1,1,0,2.3368294,0
1,37,0,0,1,0,1,0,0,4.4911485,0
1,34,0,0,0,0,1,1,0,2.9507034,0
1,31,0,0,1,1,0,1,0,2.0752347,0
1,36,0,0,1,1,1,0,0,3.250808,0
1,30,0,0,0,0,0,0,0,2.7965527,0
1,26,0,0,0,0,0,1,0,2.6630211,0
1,24,0,0,0,0,1,1,0,3.330193,0
1,50,0,0,1,1,0,1,0,3.4999802,0
1,51,0,0,1,0,1,0,0,3.0377147,0
1,54,0,1,0,1,1,1,0,3.1132224,0
1,34,0,0,0,1,0,1,0,3.0787668,0
1,33,0,0,0,0,0,1,0,3.7616334,0
1,46,0,0,0,0,1,0,0,3.5793118,0
1,30,0,0,0,1,1,0,0,4.3006301,0
1,20,0,0,0,1,0,1,0,2.6630213,0
1,44,0,0,0,0,1,1,0,2.535188,0
1,24,0,0,0,1,0,0,0,3.9157841,0
1,38,0,0,0,0,1,0,0,4.1670985,0
1,26,0,0,0,0,0,0,0,4.1546764,0
1,57,0,0,0,0,1,1,0,2.3910875,0
1,59,0,1,0,0,0,1,0,1.5055685,0
0,38,0,0,0,1,0,1,0,2.1695874,0
1,42,0,0,0,0,0,1,0,2.7275598,0
1,53,0,0,0,0,1,0,0,2.7422945,0
1,56,0,0,0,1,0,1,0,3.8261721,0
1,48,0,0,0,0,0,1,0,3.3561685,0
1,19,0,0,0,0,0,0,0,3.1330249,0
1,28,0,0,1,0,0,1,0,2.8453429,0
1,36,0,0,0,1,0,1,0,3.0138471,0
1,54,0,1,0,0,1,1,0,2.6221993,0
1,30,0,0,1,0,1,0,0,2.2006972,0
1,49,0,0,1,0,1,0,0,4.3414521,0
0,35,0,0,0,0,0,1,0,2.6245115,0
1,43,0,0,0,1,0,1,0,2.0344126,0
1,28,0,0,0,0,1,1,0,2.4398777,0
0,47,0,0,0,0,0,1,0,2.6630213,0
1,28,0,0,0,1,1,0,0,4.3525019,0
1,23,0,0,0,1,0,1,0,2.4703608,0
1,34,0,0,1,1,1,0,0,3.019696,0
1,41,0,0,0,1,0,1,0,1.7467306,0
1,42,0,0,0,0,1,0,0,3.4992692,0
1,39,0,0,0,0,0,1,0,2.5968814,0
1,49,0,0,0,0,1,1,0,3.3613336,0
0,52,0,0,0,0,1,1,0,3.3336957,0
1,39,0,0,1,1,0,0,0,3.9315326,0
1,25,0,0,0,0,0,1,0,2.89941,0
1,42,0,0,0,1,1,1,0,0.87126178,0
1,40,0,0,0,1,0,1,0,2.3345172,0
1,20,0,0,1,0,0,0,0,2.3650002,0
1,28,0,0,1,0,0,1,0,3.3076084,0
1,27,0,0,0,0,0,0,0,4.4547806,0
1,46,0,0,0,0,0,1,0,2.0083253,0
1,40,0,0,0,1,0,1,0,2.7275598,0
1,41,0,0,0,0,1,0,0,3.1252866,0
1,27,0,0,1,0,0,1,0,2.4398777,0
1,52,0,0,0,1,0,1,0,2.3753393,0
1,34,0,0,1,0,1,1,0,3.3176587,0
1,19,0,0,0,1,0,0,0,2.7583313,0
0,21,0,0,0,0,0,1,0,1.6413699,0
1,24,0,0,1,1,0,1,0,2.0883679,0
1,28,0,0,0,0,0,1,0,2.6630211,0
1,33,0,0,0,1,0,1,0,1.8802619,0
1,23,0,1,0,1,0,1,0,1.2767268,0
1,40,0,0,1,1,0,1,0,1.6289475,0
1,28,0,0,1,1,1,1,0,1.7965784,0
1,49,0,0,1,0,1,0,0,4.1670985,0
0,64,0,0,1,0,1,1,0,2.9507034,0
1,30,0,0,0,1,0,1,0,1.7467306,0
1,39,0,0,0,1,1,1,0,2.9507034,0
1,52,0,0,0,0,1,1,0,1.4590485,0
1,29,0,0,0,1,0,1,0,0.93580037,0
0,48,0,0,0,0,1,1,0,2.519151,0
1,46,0,0,1,0,1,1,0,3.5384901,0
0,33,0,0,0,1,1,1,0,1.564409,0
1,27,0,0,0,0,0,1,0,2.3753393,0
1,20,0,0,0,0,0,0,0,2.9246159,0
1,20,0,0,0,0,0,0,0,2.7965527,0
0,25,0,0,0,0,0,1,0,2.8453429,0
1,35,0,0,0,0,1,0,0,4.1670985,0
1,44,0,0,1,1,1,1,0,4.5601411,0
1,21,0,0,0,1,0,0,0,2.2314687,0
1,27,0,0,0,1,1,0,0,4.1546764,0
1,19,0,0,1,0,0,1,0,3.2122982,0
1,30,0,0,0,1,1,0,0,3.9157841,0
1,25,1,0,0,0,0,1,0,3.736316,0
1,59,0,0,0,0,1,0,0,2.7935877,0
0,25,0,0,1,1,0,1,0,2.89941,0
1,35,0,0,1,1,0,0,1,1.4102583,0
1,51,0,0,0,1,0,1,0,2.5452383,0
1,29,0,0,1,0,0,1,0,2.1334884,0
1,30,0,0,0,0,1,1,0,3.4959304,0
1,44,0,0,1,1,1,0,0,3.1936495,0
1,57,1,0,0,0,1,1,0,2.5191507,0
1,43,0,0,0,0,1,0,0,4.231637,0
1,59,0,0,0,1,0,1,0,2.1885633,0
1,52,0,0,0,1,1,0,0,4.5193191,0
1,27,0,0,0,0,0,1,0,2.5088706,0
1,26,0,0,0,0,0,1,0,2.3040762,0
1,23,0,0,1,0,1,0,0,2.9609838,0
1,29,0,0,0,1,1,0,0,4.0493155,0
1,45,0,0,0,0,1,1,0,3.1330249,0
0,35,0,0,0,1,1,1,0,2.0832028,0
1,47,0,0,0,0,1,1,0,3.0945151,0
1,40,0,0,0,0,0,1,0,2.3265491,0
1,60,0,0,0,1,0,1,0,1.9027348,0
1,37,0,0,0,0,1,0,0,3.461529,0
1,19,0,0,0,1,0,0,0,2.2575562,0
0,32,0,0,0,0,0,1,0,2.6526823,0
1,28,0,0,1,0,0,1,0,2.9346664,0
1,56,0,0,0,1,1,0,0,3.9315326,0
1,32,0,0,0,1,0,1,0,0.87126178,0
1,46,0,0,0,0,1,0,1,4.4059906,0
1,21,0,0,0,0,0,0,0,2.806833,0
1,46,1,0,0,1,0,1,0,2.6245115,0
1,44,0,0,0,0,1,0,0,4.1649566,0
1,35,0,0,0,1,1,1,0,2.1826785,0
0,18,0,0,0,0,0,1,0,1.6718531,0
1,41,0,0,0,1,1,0,0,2.9287243,0
1,52,0,1,0,0,1,1,0,3.1069376,0
1,32,0,1,0,1,1,1,0,2.3753393,0
1,26,0,0,0,1,0,1,0,3.0989695,0
1,45,0,0,0,0,1,1,0,3.5584636,0
1,30,0,0,0,1,0,1,0,3.461529,0
1,37,0,0,0,0,0,0,0,2.6245115,0
0,33,0,0,0,1,0,1,0,1.4487095,0
1,26,0,0,0,0,1,1,0,3.1433051,0
1,28,0,1,0,1,0,1,0,1.3412654,0
1,20,0,0,0,0,0,0,0,2.6245115,0
1,29,0,0,0,0,1,0,0,3.7980011,0
1,21,0,0,1,1,0,0,0,3.5793121,0
1,22,0,0,0,1,0,0,0,2.2575562,0
1,37,0,0,1,0,1,1,0,5.2532883,0
1,24,1,0,0,1,0,1,0,2.4398777,0
1,41,0,0,1,0,1,0,0,2.5940285,0
0,44,0,1,0,0,1,1,0,2.2575562,0
1,45,0,0,0,1,0,1,0,3.5408022,0
1,46,0,0,0,0,0,1,0,3.3176587,0
1,41,0,0,1,1,1,0,0,3.3311388,0
1,52,0,1,0,1,0,1,0,1.969874,0
1,36,0,0,1,0,0,0,0,1.8260037,0
1,35,0,0,0,1,1,1,0,2.806833,0
1,59,0,0,1,0,1,1,0,2.7275598,0
1,57,0,0,0,1,1,1,0,2.1034055,0
0,37,0,0,0,0,0,1,0,3.3090312,0
1,38,0,0,0,1,0,1,0,2.6258066,0
1,54,1,0,0,1,0,1,0,2.3336699,0
1,34,0,0,0,0,0,0,0,3.825325,0
